流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
39066;;Hist1595;;戰後臺灣民主運動史;;3.0;103 52290;半年;;陳翠蓮;2;二7,8,9(博雅103);100(含開放臺大系統人數:10);本校修課人數上限：90人;開放國北教2名加選。。A2:歷史思維;;
53501;;Hist1600;;東亞現代史;;3.0;103 52470;半年;;羅士傑;2;三7,8,9(博雅102);120(含開放臺大系統人數:4);本校修課人數上限：116人;A2:歷史思維;;
53501;東亞學分學程;Hist1600;;東亞現代史;;3.0;103 52470;半年;選修;羅士傑;2;三7,8,9(博雅102);120(含開放臺大系統人數:4);本校修課人數上限：116人;東亞文化與文明。;;
32202;;Hist1601;;日本近代歷史人物;;3.0;103 52560;半年;;楊典錕;3;一8,9,10,A(普102);170(含開放臺大系統人數:16);本校修課人數上限：154人;本課程為3學分課程，惟上課時間為4節。課程評分上將提高作業成績比例以鼓勵修課學生。。A3:世界文明;;
32202;東亞學分學程;Hist1601;;日本近代歷史人物;;3.0;103 52560;半年;選修;楊典錕;3;一8,9,10,A(普102);170(含開放臺大系統人數:16);本校修課人數上限：154人;本課程為3學分課程，惟上課時間為4節。東亞文化與文明領域。;;
80367;歷史系;Hist3133;;近代早期法國婦女史;;2.0;103 52770;半年;選修;秦曼儀;2;三6,7,8(博雅310);15;限學士班學生,本校修課人數上限：15人;;;
80367;婦女性別學程;Hist3133;;近代早期法國婦女史;;2.0;103 52770;半年;選修;秦曼儀;2;三6,7,8(博雅310);15;限學士班學生,本校修課人數上限：15人;;;
33433;;Hist2166;;香港的歷史與文化;;3.0;103 52850;半年;選修;陳俊強;2;四7,8,9(博雅202);160(含開放臺大系統人數:10);本校修課人數上限：150人,外系人數限制：120人;為歷史系選修(30人)。初選選上同學，第一、二週務必出席上課，否則逕予退選。開放國北教2名加選。兼通識A3*。。A3*:世界文明領域。可充抵通識;;
33433;歷史系;Hist2166;;香港的歷史與文化;;3.0;103 52850;半年;選修;陳俊強;2;四7,8,9(博雅202);160(含開放臺大系統人數:10);本校修課人數上限：150人,外系人數限制：120人;歷史系選修(30人)兼通識A3*(120人)。初選選上同學，第一、二週務必出席上課，否則逕予退選。;;
33774;;Hist1604;;歷史上東亞的帝國及其敵人;;2.0;103 52860;半年;;甘懷真;3;二8,9(博雅201);100;本校修課人數上限：100人;初選已選上的同學，第一週請務必出席上課，否則逕予退選。。A2:歷史思維;;
33774;日本學程;Hist1604;;歷史上東亞的帝國及其敵人;;2.0;103 52860;半年;選修;甘懷真;3;二8,9(博雅201);100;本校修課人數上限：100人;初選已選上的同學，第一週請務必出席上課，否則逕予退選。;;
33774;東亞學分學程;Hist1604;;歷史上東亞的帝國及其敵人;;2.0;103 52860;半年;選修;甘懷真;3;二8,9(博雅201);100;本校修課人數上限：100人;初選已選上的同學，第一週請務必出席上課，否則逕予退選。東亞文化與文明領域。;;
64038;歷史系;Hist1606;;古希臘文與古典學導論一;;3.0;103E52950;半年;選修;張瑞林;2;二2,3,4(博雅302);50(含開放臺大系統人數:4);本校修課人數上限：46人,外系人數限制：35人;本課程以英語授課。歷史系選修(15人)兼通識A3*(35)。本課程英文化程度說明;;
64038;;Hist1606;;古希臘文與古典學導論一;;3.0;103E52950;半年;選修;張瑞林;2;二2,3,4(博雅302);50(含開放臺大系統人數:4);本校修課人數上限：46人,外系人數限制：35人;本課程以英語授課。為歷史系選修(15人)。兼通識A3*。。A3*:世界文明領域。可充抵通識本課程英文化程度說明;;
64038;歐洲暨歐盟學;Hist1606;;古希臘文與古典學導論一;;3.0;103E52950;半年;選修;張瑞林;2;二2,3,4(博雅302);50(含開放臺大系統人數:4);本校修課人數上限：46人,外系人數限制：35人;本課程以英語授課。【專業課程】：A、B方案。兼通識A3*。本課程英文化程度說明;;
44070;東亞學分學程;Hist3145;;韓國近代史;;3.0;103 53020;半年;選修;長谷川正人;2;三3,4,5(博雅302);35(含開放臺大系統人數:2);限學士班學生,本校修課人數上限：33人;東亞文化與文明領域。;;
44070;歷史系;Hist3145;;韓國近代史;;3.0;103 53020;半年;選修;長谷川正人;2;三3,4,5(博雅302);35(含開放臺大系統人數:2);限學士班學生,本校修課人數上限：33人;;;
34139;;Hist1610;;史學經典選讀：春秋、左傳與史記;;3.0;103 53060;半年;選修;閻鴻中;2;四2,3,4(博雅301);60(含開放臺大系統人數:10);本校修課人數上限：50人,外系人數限制：30人;為歷史系選修(30人)。兼通識A2*。。A2*:歷史思維領域。可充抵通識;;
34139;歷史系;Hist1610;;史學經典選讀：春秋、左傳與史記;;3.0;103 53060;半年;選修;閻鴻中;2;四2,3,4(博雅301);60(含開放臺大系統人數:10);本校修課人數上限：50人,外系人數限制：30人;歷史系選修(30人)兼通識A2*(30人)。;;
56866;歷史系;Hist1611;;中國史上的人物與世運一;;3.0;103 53070;半年;選修;宋家復;2;四2,3,4(博雅102);120;本校修課人數上限：120人,外系人數限制：110人;歷史系選修(10人)兼通識A2*(110人)。;;
56866;;Hist1611;;中國史上的人物與世運一;;3.0;103 53070;半年;選修;宋家復;2;四2,3,4(博雅102);120;本校修課人數上限：120人,外系人數限制：110人;為歷史系選修(10人)。兼通識A2*。。A2*:歷史思維領域。可充抵通識;;
55184;;Hist1614;;人文學的過去與未來;;2.0;103 53100;半年;;傅揚;2;一6,7(博雅202);80;本校修課人數上限：80人;A25:歷史思維、公民意識與社會分析;;
63147;歷史系;Hist2227;;中國古代政治文化;;3.0;103 53110;半年;選修;傅揚;2;二2,3,4(博雅312);28(含開放臺大系統人數:8);限學士班學生,本校修課人數上限：20人;;;
18638;歷史系;Hist4202;;社會領域探究與實作;;2.0;103 70110;半年;選修;柯景棋;2;一A,B(普203);15;限學士班學生,本校修課人數上限：15人;教育實習：限社會領域（歷史科）。;;
71717;哲學系;Phl0004;;服務學習甲;;0.0;104 001A0;半年;必帶;彭文本;2;四6(請洽系所辦);35;限學號單號,本校修課人數上限：35人;;;
72547;哲學系;Phl0005;01;服務學習乙;;0.0;104 001B0;半年;必帶;周先捷;2;;35;限學號單號,本校修課人數上限：35人;周先捷老師導生請選本班。;;
46855;哲學系;Phl0005;02;服務學習乙;;0.0;104 001B0;半年;必帶;羅名珍;2;;35;限學號雙號,本校修課人數上限：35人;羅名珍老師導生請選本班。;;
41732;哲學系;Phl2000;;服務學習二;;0.0;104 00220;半年;必修;吳澤玫;2;;35;限學士班三年級以上,本校修課人數上限：35人;107學年度(含)以前入學學生請選本班。本系最後一次開設本課程，尚未修習者請務必選修。;;
60537;哲學系;Phl3000;01;服務學習三;;0.0;104 00330;半年;必帶;陳志強;2;;35;限學士班三年級以上 且 限學號單號,本校修課人數上限：35人;陳志強老師的導生請選本班。本系最後一次開設本課程，107學年度以前入學學生尚未修習者請務必選修。;;
89225;哲學系;Phl3000;02;服務學習三;;0.0;104 00330;半年;必帶;鄭義愷;2;;35;限學士班三年級以上 且 限學號雙號,本校修課人數上限：35人;鄭義愷老師的導生請選本班。本系最後一次開設本課程，107學年度以前入學學生尚未修習者請務必選修。;;
45098;;Phl1816;;哲學推理與倫理學;;3.0;104 09000;半年;;陳榮華;2;二3,4,5(普502);50(含開放臺大系統人數:6);本校修課人數上限：44人;A4:哲學與道德思考;;
71540;;Phl1906;;生命的學問;;2.0;104 09900;半年;;孫效智;2;四3,4(普504);60;本校修課人數上限：60人;A4:哲學與道德思考;;
43008;哲學系;Phl1008;;基本邏輯;;3.0;104 10400;半年;必帶;鄧敦民;2;四7,8,9,10(水源階梯201);90;本校修課人數上限：90人;本課程中文授課,使用英文教科書。;;
26732;;Phl1511;01;邏輯;;2.0;104 12100;半年;;曾漢塘;2;五3,4(新505);100(含開放臺大系統人數:6);本校修課人數上限：94人;A4:哲學與道德思考;;
27304;;Phl1511;02;邏輯;;2.0;104 12100;半年;;曾漢塘;2;五6,7(博雅302);100(含開放臺大系統人數:6);本校修課人數上限：94人;A4:哲學與道德思考;;
86129;哲學系;Phl2062;;倫理學;;3.0;104 20100;半年;必帶;吳澤玫;3;三6,7,8,9(普306);80(含開放臺大系統人數:6);本校修課人數上限：74人;本課程中文授課,使用英文教科書。;;
73087;;Phl3803;;懷疑論;;3.0;104 26700;半年;選修;苑舉正;2;二2,3,4(普503);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。兼通識A4*。。A4*:哲學與道德思考領域。可充抵通識;;
73087;哲學系;Phl3803;;懷疑論;;3.0;104 26700;半年;選修;苑舉正;2;二2,3,4(普503);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。兼通識A4*。;;
40355;歐洲暨歐盟學;Phl1050;;西洋哲學史一;;3.0;104 30010;半年;選修;鄭義愷;2;二7,8,9,10(普102);88(含開放臺大系統人數:8);本校修課人數上限：80人;本課程中文授課,使用英文教科書。【專業課程】：A、B、C方案。本課程中文授課,使用英文教科書。;;
40355;哲學系;Phl1050;;西洋哲學史一;;3.0;104 30010;半年;必帶;鄭義愷;2;二7,8,9,10(普102);88(含開放臺大系統人數:8);本校修課人數上限：80人;本課程中文授課,使用英文教科書。;;
36684;哲學系;Phl1010;;中國哲學史一;;3.0;104 32310;半年;必帶;林明照;2;三2,3,4,5(新202);88(含開放臺大系統人數:8);本校修課人數上限：80人;;;
84751;哲學系;Phl3022;;佛學概論;;3.0;104 32600;半年;選修;耿晴;2;四3,4,5(普405);80(含開放臺大系統人數:10);本校修課人數上限：70人;(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。;;
27664;哲學系;Phl2952;;梵文二上;;3.0;104 35421;全年;選修;蔡耀明;3;五2,3,4(哲研討室一);20(含開放臺大系統人數:4);本校修課人數上限：16人;本課程中文授課,使用英文教科書。;;
75090;哲學系;Phl4997;01;專題討論上;;1.0;104 40801;全年;選修;吳澤玫;2;四3(請洽系所辦);1;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：1人;本課程中文授課,使用英文教科書。限已申請者選修。;;
10626;哲學系;Phl4997;02;專題討論上;;1.0;104 40801;全年;選修;鄭義愷;2;三4(哲研討室三);1;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：1人;本課程中文授課,使用英文教科書。限已申請者選修。;;
80332;哲學系;Phl3072;;德國觀念論;;3.0;104 42100;半年;選修;彭文本;2;一2,3,4(新504);64(含開放臺大系統人數:4);本校修課人數上限：60人;本課程中文授課,使用英文教科書。(B)西方哲學史群組，群組課程請參閱本系網頁修業課程規定。;;
48744;哲學系;Phl4085;;政治哲學;;3.0;104 42300;半年;選修;林火旺;2;四7,8,9(共103);50(含開放臺大系統人數:6);本校修課人數上限：44人;本課程中文授課,使用英文教科書。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。;;
36829;哲學系;Phl2059;;哲學英文;;3.0;104E45600;半年;必修;文哲;2;一3,4,5(哲研討室一);40;本校修課人數上限：40人;本課程以英語授課。本課程英文化程度說明;;
14753;哲學系;Phl3202;;禪宗哲學;;2.0;104 46100;半年;選修;劉貴傑;3;四3,4(哲研討室一);50(含開放臺大系統人數:6);本校修課人數上限：44人;(A)東方哲學史群組，群組課程請參閱本系網頁修業課程規定。;;
80404;;Phl2504;;斯多噶哲學;;3.0;104 46900;半年;選修;苑舉正;2;四2,3,4(普404);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。兼通識A34*。。A34*:世界文明、哲學與道德思考領域。可充抵通識;;
80404;歐洲暨歐盟學;Phl2504;;斯多噶哲學;;3.0;104 46900;半年;選修;苑舉正;2;四2,3,4(普404);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。【專業課程】：A、B方案。本課程中文授課,使用英文教科書。兼通識A34*。;;
80404;哲學系;Phl2504;;斯多噶哲學;;3.0;104 46900;半年;選修;苑舉正;2;四2,3,4(普404);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。(B)西方哲學史群組，群組課程請參閱本系網頁修業課程規定。兼通識A34*。;;
80404;經典人文學程;Phl2504;;斯多噶哲學;;3.0;104 46900;半年;選修;苑舉正;2;四2,3,4(普404);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。領域：哲學與思想。兼通識A34*。;;
51863;哲學系;Phl2063;;知識論;;3.0;104 47300;半年;必帶;周先捷;2;二7,8,9,10(共201);100(含開放臺大系統人數:10);本校修課人數上限：90人;本課程中文授課,使用英文教科書。;;
16129;歐洲暨歐盟學;Phl2502;;柏拉圖的政治哲學;;3.0;104 47500;半年;選修;徐學庸;2;三2,3,4(普405);40(含開放臺大系統人數:2);本校修課人數上限：38人;本課程中文授課,使用英文教科書。【專業課程】：A、B方案。本課程中文授課,使用英文教科書。;;
16129;哲學系;Phl2502;;柏拉圖的政治哲學;;3.0;104 47500;半年;選修;徐學庸;2;三2,3,4(普405);40(含開放臺大系統人數:2);本校修課人數上限：38人;本課程中文授課,使用英文教科書。(B)西方哲學史群組，群組課程請參閱本系網頁修業課程規定。兼通識。;;
58970;哲學系;Phl4832;;當代美學;;3.0;104 49300;半年;選修;楊植勝;2;四7,8,9(共101);180(含開放臺大系統人數:20);本校修課人數上限：160人;本課程中文授課,使用英文教科書。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。兼通識A4*。;;
58970;藝術設計學程;Phl4832;;當代美學;;3.0;104 49300;半年;選修;楊植勝;2;四7,8,9(共101);180(含開放臺大系統人數:20);本校修課人數上限：160人;本課程中文授課,使用英文教科書。屬藝術設計學程人文藝術類。兼通識A4*。;;
58970;歐洲暨歐盟學;Phl4832;;當代美學;;3.0;104 49300;半年;選修;楊植勝;2;四7,8,9(共101);180(含開放臺大系統人數:20);本校修課人數上限：160人;本課程中文授課,使用英文教科書。【專業課程】：A、B方案。本課程中文授課,使用英文教科書。兼通識A4*。;;
58970;;Phl4832;;當代美學;;3.0;104 49300;半年;選修;楊植勝;2;四7,8,9(共101);180(含開放臺大系統人數:20);本校修課人數上限：160人;本課程中文授課,使用英文教科書。兼通識A4*。。A4*:哲學與道德思考領域。可充抵通識;;
61436;歐洲暨歐盟學;Phl3725;;高達美藝術哲學;;2.0;104 49700;半年;選修;陳榮華;2;一3,4(普303);50(含開放臺大系統人數:4);本校修課人數上限：46人;本課程中文授課,使用英文教科書。【專業課程】：A、B方案。本課程中文授課,使用英文教科書。;;
61436;哲學系;Phl3725;;高達美藝術哲學;;2.0;104 49700;半年;選修;陳榮華;2;一3,4(普303);50(含開放臺大系統人數:4);本校修課人數上限：46人;本課程中文授課,使用英文教科書。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。;;
48885;哲學系;Phl4837;;演化倫理學;;3.0;104 49900;半年;選修;王榮麟;2;二8,9,10(新304);80(含開放臺大系統人數:4);本校修課人數上限：76人;本課程中文授課,使用英文教科書。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。;;
68646;哲學系;Phl3403;;中國哲學與現代世界;;3.0;104 50300;半年;選修;陳志強;2;二7,8,9(普204);40(含開放臺大系統人數:4);本校修課人數上限：36人;(A)東方哲學史群組，群組課程請參閱本系網頁修業課程規定。;;
33705;哲學系;Phl2962;;初階藏文;;3.0;104 50600;半年;選修;劉啓霖;2;二6,7,8(博雅304);20(含開放臺大系統人數:6);本校修課人數上限：14人;本課程中文授課,使用英文教科書。;;
82843;哲學系;Phl3815;;西洋宗教哲學;;3.0;104E55900;半年;選修;陳樂知;3;五7,8,9(新405);60;本校修課人數上限：60人;本課程以英語授課。(C)哲學專題群組，群組課程請參閱本系網頁修業課程規定。兼通識A4*。本課程英文化程度說明;;
82843;歐洲暨歐盟學;Phl3815;;西洋宗教哲學;;3.0;104E55900;半年;選修;陳樂知;3;五7,8,9(新405);60;本校修課人數上限：60人;本課程以英語授課。【專業課程】：A、B方案。兼通識A4*。本課程英文化程度說明;;
82843;;Phl3815;;西洋宗教哲學;;3.0;104E55900;半年;選修;陳樂知;3;五7,8,9(新405);60;本校修課人數上限：60人;本課程以英語授課。兼通識A4*。。A4*:哲學與道德思考領域。可充抵通識本課程英文化程度說明;;
17725;哲學系;Phl2806;;阿多諾哲學;;3.0;104 56500;半年;選修;羅名珍;2;五7,8,9(共205);30(含開放臺大系統人數:4);限學士班二年級以上,本校修課人數上限：26人;(B)西方哲學史群組，群組課程請參閱本系網頁修業課程規定。;;
17725;歐洲暨歐盟學;Phl2806;;阿多諾哲學;;3.0;104 56500;半年;選修;羅名珍;2;五7,8,9(共205);30(含開放臺大系統人數:4);限學士班二年級以上,本校修課人數上限：26人;【專業課程】：B方案。;;
16962;;Phl3819;;哲學與精神分析;;2.0;104 56700;半年;;羅名珍;2;三6,7(普304);30(含開放臺大系統人數:6);本校修課人數上限：24人;本課程中文授課,使用英文教科書。。A4:哲學與道德思考;;
14746;人類系;Anth0004;01;服務學習甲;;0.0;105 00040;半年;必修;陳有貝;2;四6(水源人105);25;限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：25人;本學期學號單號班修習，學號雙號同學於第二學期修習。 單號同學請於初選二階時選課。;;
24709;人類系;Anth0005;01;服務學習乙;;0.0;105 00050;半年;必修;張正衡;2;一5(水源人105);20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;課程主題:博物館理論與實踐;;
86006;人類系;Anth0005;02;服務學習乙;;0.0;105 00050;半年;必修;吳牧錞;;二6(水源人105);25;本校修課人數上限：25人;;;
28543;人類系;Anth1006;;人類學;;3.0;105 12000;半年;必帶;林瑋嬪;2;四3,4,5(普304);60(含開放臺大系統人數:2);限本系所學生(含輔系、雙修生),本校修課人數上限：58人,外系人數限制：10人;本課程中文授課,使用英文教科書。;;
60644;人類系;Anth1008;;文化人類學;;3.0;105 13000;半年;必帶;羅素玫;2;二7,8,9(水源階梯101);50(含開放臺大系統人數:2);限學士班二年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：48人,外系人數限制：1人;本課程中文授課,使用英文教科書。本課程以人類學系本系、雙輔學生修課為主，不開放外系生加簽。;;
60644;臺灣研究學程;Anth1008;;文化人類學;;3.0;105 13000;半年;必帶;羅素玫;;二7,8,9(水源階梯10);50;限學士班二年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：50人,外系人數限制：1人;本課程以人類學系本系、雙輔學生修課為主，不開放外系生加簽。;;
42547;人類系;Anth1009;;考古學概論;;3.0;105 14000;半年;必帶;陳有貝;2;四7,8,9(水源階梯101);60(含開放臺大系統人數:2);限本系所學生(含輔系、雙修生),本校修課人數上限：58人;;;
85681;臺灣研究學程;Anth2003;;文化人類學丙;;3.0;105 201C0;半年;選修;林開世;2;二7,8,9(共105);90(含開放臺大系統人數:2);本校修課人數上限：88人;;;
85681;;Anth2003;;文化人類學丙;;3.0;105 201C0;半年;;林開世;2;二7,8,9(共105);90(含開放臺大系統人數:2);本校修課人數上限：88人;A35:世界文明、公民意識與社會分析;;
36712;人類系;Anth2012;;史前史;;3.0;105 21000;半年;必帶;陳瑪玲;2;二2,3,4(水源階梯201);40(含開放臺大系統人數:2);限學士班二年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：38人;本課程中文授課,使用英文教科書。;;
27550;人類系;Anth3009;;文化田野實習與方法上;;3.0;105 30401;全年;必修;張正衡;2;三3,4(水源人201);20;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：20人;初選不開放。本課程中文授課,使用英文教科書。先修文化人類學。9/4早上10點至人類系助教室登記，首週上課依名單領授權碼加選。未登記者選課無效;;
20259;人類系;Anth3011;;考古田野實習與方法上;;3.0;105 30501;全年;必修;江芝華;2;五3,4(水源人201);20;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：20人;初選不開放。本課程中文授課,使用英文教科書。先修史前史。9/4早上10點至人類系助教室登記，首週上課依名單領授權碼加選。未登記者選課無效;;
11233;人類系;Anth3014;;中國考古學;;3.0;105 33000;半年;必修;高德;2;二3,4,5(水源人201);25(含開放臺大系統人數:2);限學士班三年級以上,本校修課人數上限：23人;本課程中文授課,使用英文教科書。與台灣考古學二科擇一。;;
87756;人類系;Anth3022;;漢人社會文化研究;;3.0;105 33100;半年;選修;林瑋嬪;2;二7,8,9(水源人201);20(含開放臺大系統人數:2);限學士班三年級以上,本校修課人數上限：18人;學士班E群組6科目中必修1科目。;;
32364;人類系;Anth3016;;台灣南島民族誌;;3.0;105 33200;半年;選修;王梅霞;2;二7,8,9(水源人105);20(含開放臺大系統人數:2);限學士班三年級以上,本校修課人數上限：18人;學士班E群組6科目中必修1科目。;;
32364;臺灣研究學程;Anth3016;;台灣南島民族誌;;3.0;105 33200;半年;選修;王梅霞;2;二7,8,9(水源人105);20(含開放臺大系統人數:2);限學士班三年級以上,本校修課人數上限：18人;學士班E群組6科目中必修1科目。;;
57868;人類系;Anth3021;;都市人類學;;3.0;105 36500;半年;選修;呂欣怡;2;五2,3,4(水源人105);35(含開放臺大系統人數:2);本校修課人數上限：33人;;;
60615;人類系;Anth4998;01;學士論文上;;0.0;105 40101;全年;選修;陳有貝;2;一A,B(請洽系所辦);1;限學士班四年級以上,本校修課人數上限：1人;修習本課需經授課老師同意。;;
74569;人類系;Anth4998;02;學士論文上;;0.0;105 40101;全年;選修;張正衡;2;一A,B(請洽系所辦);1;限學士班四年級以上,本校修課人數上限：1人;修習本課需經授課老師同意。;;
56085;人類系;Anth4998;03;學士論文上;;0.0;105 40101;全年;選修;呂欣怡;2;一A,B(請洽系所辦);1;限學士班四年級以上,本校修課人數上限：1人;修習本課需經授課老師同意。;;
58542;人類系;Anth4998;04;學士論文上;;0.0;105 40101;全年;選修;林瑋嬪;2;一A,B(請洽系所辦);1;限學士班四年級以上,本校修課人數上限：1人;修習本課需經授課老師同意。;;
95056;人類系;Anth4998;05;學士論文上;;0.0;105 40101;全年;選修;王梅霞;2;一A,B(請洽系所辦);1;限學士班四年級以上,本校修課人數上限：1人;修習本課需經授課老師同意。;;
66561;人類系;Anth4006;;飲食與文化;;3.0;105 41890;半年;選修;童元昭;2;三7,8,9(水源人105);20(含開放臺大系統人數:2);本校修課人數上限：18人;;;
88839;人類系;Anth4020;;文物測繪;;3.0;105 42090;半年;選修;黃川田修;2;五2,3,4(水源人302);10;限本系所學生(含輔系、雙修生),本校修課人數上限：10人;本課程每學期開設，未選上同學請於下學期修課。;;
22262;人類系;Anth4027;;電子考古學;;3.0;105 42160;半年;選修;吳牧錞;2;三2,3,4(水源人105);20(含開放臺大系統人數:2);限學士班二年級以上,本校修課人數上限：18人;;;
49291;人類系;Anth4029;;阿美語一上;;3.0;105 42180;半年;選修;黃天來;2;二2,3,4(水源人308);10(含開放臺大系統人數:2);本校修課人數上限：8人;;;
50641;人類系;Anth4030;;排灣語一上;;3.0;105 42190;半年;選修;李瑞和;2;四2,3,4(文17);10(含開放臺大系統人數:2);本校修課人數上限：8人;;;
77589;人類系;Anth4038;;拉丁美洲區域民族誌;;3.0;105 42270;半年;選修;褚縈瑩;2;一7,8,9(水源人105);20(含開放臺大系統人數:2);限學士班二年級以上,本校修課人數上限：18人;;;
13827;人類系;Anth4039;;史前議題伸論;;2.0;105 42280;半年;選修;陳瑪玲;2;三7,8(水源人201);20;本校修課人數上限：20人;;;
95057;人類系;Anth4040;;類型民族誌選讀;;3.0;105 42290;半年;選修;黃郁茜;2;一2,3,4(水源人302);10(含開放臺大系統人數:2);限學士班學生,本校修課人數上限：8人;;;
52418;圖資系;LIS1001;01;服務學習一;;0.0;106 00110;半年;必修;鄭瑋;2;;30;限學士班一年級 且 限學號單號,本校修課人數上限：30人;107學年度(含)以前入學生必修服務學習一。開學召開說明會決定服務時間，請注意相關資訊。;;
84703;圖資系;LIS0004;;服務學習甲;;0.0;106 001A0;半年;必帶;蔡天怡;2;;30;限學士班一年級 且 限學號單號,本校修課人數上限：30人;108學年度(含)以後入學生必修服務學習甲。開學召開服務課說明會決定服務時間，請注意相關資訊。;;
20089;圖資系;LIS1002;01;服務學習二;;0.0;106 00220;半年;必修;蔡天怡;2;;30;限學號單號,本校修課人數上限：30人;107學年度(含)以前入學生必修服務學習二。開學召開服務課說明會決定服務時間，請注意相關資訊。;;
38286;圖資系;LIS1003;01;服務學習三;;0.0;106 00330;半年;必帶;羅思嘉;2;;70;本校修課人數上限：70人;107學年度(含)以前入學生必修服務學習三。開學召開服務課說明會決定服務時間，請注意相關資訊。;;
30904;圖資系;LIS1004;;參考資源;;3.0;106 12200;半年;必帶;張郁蔚;3;一2,3,4(圖資視聽室);65;本校修課人數上限：65人;;;
72252;;LIS1019;;資訊資源與圖書館;;2.0;106E12300;半年;;羅思嘉;2;四8,9(圖資資訊室);30;本校修課人數上限：30人,外系人數限制：30人;本課程以英語授課。圖資系學生不得選修。。A5:公民意識與社會分析本課程英文化程度說明;;
84032;圖資系;LIS1007;;圖書館學導論;;2.0;106 13100;半年;必帶;羅思嘉;2;一6,7(共104);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;開學第一週在圖資系館1F視聽教室上課，第二週之後依據課綱規定教室上課。;;
33526;圖資系;LIS1017;01;圖書資訊機構實務一;;1.0;106 14210;半年;必帶;藍文欽;2;四8,9(請洽系所辦);70;本校修課人數上限：70人;實習課程。第一週上課教室為共同203。此後每週上課教室及課程內容，務請參看第一週課程說明內容及系辦公告。;;
46230;圖資系;LIS1017;02;圖書資訊機構實務一;;1.0;106 14210;半年;必修;;;;1;本校修課人數上限：1人;限出國交換同學修習，請於加退選時至系辦領取授權碼加選。;;
51367;圖資系;LIS1018;01;圖書資訊機構實務二;;1.0;106 14220;半年;必帶;藍文欽;2;四8,9(共203);70;本校修課人數上限：70人;實習課程。第一週上課教室為共同203。此後每週上課教室及課程內容，務請參看第一週課程說明內容及系辦公告。;;
81866;圖資系;LIS1018;02;圖書資訊機構實務二;;1.0;106 14220;半年;必修;藍文欽;2;;1;本校修課人數上限：1人;實習課程。初選不開放。限出國交換同學修習，請於加退選時至系辦領取授權碼加選。;;
20776;;LIS2009;;程式設計;;3.0;106 26650;半年;選修;楊東謀;2;四2,3,4(圖資資訊室);30;本校修課人數上限：30人,外系人數限制：5人;限電資學院以外學生修習。圖資系與文學院學生優先。兼通識A6*。。A6*:量化分析與數學素養領域。可充抵通識;;
20776;圖資系;LIS2009;;程式設計;;3.0;106 26650;半年;選修;楊東謀;2;四2,3,4(圖資資訊室);30;本校修課人數上限：30人,外系人數限制：5人;限電資學院以外學生修習。圖資系與文學院學生優先。兼通識A6*。;;
72503;圖資系;LIS2010;;電腦網路與通訊;;2.0;106 26900;半年;必帶;楊東謀;2;二6,7(圖資視聽室);60;本校修課人數上限：60人;限電資學院以外學生修習;;
13045;圖資系;LIS3001;;資訊組織一;;3.0;106 31200;半年;必帶;藍文欽;3;三2,3,4(圖資視聽室);65;本校修課人數上限：65人;;;
37919;圖資系;LIS3008;;參考資訊服務;;2.0;106 32210;半年;必帶;林奇秀;2;二3,4(圖資視聽室);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;;;
32235;圖資系;LIS3039;;專門圖書館;;2.0;106 33700;半年;選修;蔡天怡;2;二8,9(圖資視聽室);35(含開放臺大系統人數:2);本校修課人數上限：33人;;;
53904;經典人文學程;LIS3034;;人文學資訊資源與服務;;3.0;106 35120;半年;選修;蔡天怡;2;五2,3,4(圖資編目室);35(含開放臺大系統人數:2);本校修課人數上限：33人,外系人數限制：5人;領域：語言與文化。;;
