流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
23795;機械所;ME7001;02;專題討論;;1.0;522 M0030;半年;必修;張鈞棣;1;一7,8,9(工綜B01);40;本校修課人數上限：40人;限熱學組。上課地點：工綜203。;;
40154;機械所;ME7001;03;專題討論;;1.0;522 M0030;半年;必修;呂明璋;1;一7,8,9(請洽系所辦);40;本校修課人數上限：40人;限航空組。上課地點：工綜203。與張鈞棣合授;;
51391;機械所;ME7001;04;專題討論;;1.0;522 M0030;半年;必修;馬劍清;1;一7,8,9(請洽系所辦);40;本校修課人數上限：40人;限固力組。上課地點：工綜203。;;
54360;機械所;ME7001;05;專題討論;;1.0;522 M0030;半年;必修;劉霆;1;一7,8,9(請洽系所辦);40;本校修課人數上限：40人;限設計組。上課地點：工綜203。;;
55419;機械所;ME7001;06;專題討論;;1.0;522 M0030;半年;必修;李貫銘;1;一7,8,9(請洽系所辦);40;本校修課人數上限：40人;限製造組。上課地點：工綜203。;;
82549;機械所;ME7001;07;專題討論;;1.0;522 M0030;半年;必修;楊士進;1;一7,8,9(請洽系所辦);40;本校修課人數上限：40人;限控制組。上課地點：工綜203。;;
31137;機械所;ME7105;01;碩士專題研究;;1.0;522 M0090;半年;選修;楊鏡堂;2;;15;本校修課人數上限：15人;;;
79161;機械所;ME7105;02;碩士專題研究;;1.0;522 M0090;半年;選修;陳希立;2;;15;本校修課人數上限：15人;;;
41596;機械所;ME7105;03;碩士專題研究;;1.0;522 M0090;半年;選修;伍次寅;2;;15;本校修課人數上限：15人;;;
48391;機械所;ME7105;04;碩士專題研究;;1.0;522 M0090;半年;選修;陳炳煇;2;;15;本校修課人數上限：15人;;;
56933;機械所;ME7105;05;碩士專題研究;;1.0;522 M0090;半年;選修;黃美嬌;2;;15;本校修課人數上限：15人;;;
86149;機械所;ME7105;06;碩士專題研究;;1.0;522 M0090;半年;選修;潘國隆;2;;15;本校修課人數上限：15人;;;
62106;機械所;ME7105;07;碩士專題研究;;1.0;522 M0090;半年;選修;孫珍理;2;;15;本校修課人數上限：15人;;;
87509;機械所;ME7105;08;碩士專題研究;;1.0;522 M0090;半年;選修;呂明璋;2;;15;本校修課人數上限：15人;;;
50965;機械所;ME7105;09;碩士專題研究;;1.0;522 M0090;半年;選修;楊馥菱;2;;15;本校修課人數上限：15人;;;
49980;機械所;ME7105;10;碩士專題研究;;1.0;522 M0090;半年;選修;許麗;2;;15;本校修課人數上限：15人;;;
55407;機械所;ME7105;11;碩士專題研究;;1.0;522 M0090;半年;選修;黃信富;2;;15;本校修課人數上限：15人;;;
17332;機械所;ME7105;12;碩士專題研究;;1.0;522 M0090;半年;選修;張鈞棣;2;;15;本校修課人數上限：15人;;;
89335;機械所;ME7105;13;碩士專題研究;;1.0;522 M0090;半年;選修;蔡協澄;2;;15;本校修課人數上限：15人;;;
21810;機械所;ME7105;14;碩士專題研究;;1.0;522 M0090;半年;選修;吳文方;2;;15;本校修課人數上限：15人;;;
11502;機械所;ME7105;15;碩士專題研究;;1.0;522 M0090;半年;選修;陳復國;2;;15;本校修課人數上限：15人;;;
29694;機械所;ME7105;16;碩士專題研究;;1.0;522 M0090;半年;選修;鄭榮和;2;;15;本校修課人數上限：15人;;;
53956;機械所;ME7105;17;碩士專題研究;;1.0;522 M0090;半年;選修;馬劍清;2;;15;本校修課人數上限：15人;;;
82573;機械所;ME7105;18;碩士專題研究;;1.0;522 M0090;半年;選修;陳振山;2;;15;本校修課人數上限：15人;;;
18825;機械所;ME7105;19;碩士專題研究;;1.0;522 M0090;半年;選修;單秋成;2;;15;本校修課人數上限：15人;;;
82432;機械所;ME7105;20;碩士專題研究;;1.0;522 M0090;半年;選修;盧中仁;2;;15;本校修課人數上限：15人;;;
87476;機械所;ME7105;21;碩士專題研究;;1.0;522 M0090;半年;選修;莊嘉揚;2;;15;本校修課人數上限：15人;;;
61735;機械所;ME7105;22;碩士專題研究;;1.0;522 M0090;半年;選修;黃育熙;2;;15(含開放臺大系統人數:10);本校修課人數上限：5人;;;
38584;機械所;ME7105;23;碩士專題研究;;1.0;522 M0090;半年;選修;劉建豪;2;;15;本校修課人數上限：15人;;;
95143;機械所;ME7105;24;碩士專題研究;;1.0;522 M0090;半年;選修;;;;15;本校修課人數上限：15人;;;
30880;機械所;ME7105;26;碩士專題研究;;1.0;522 M0090;半年;選修;黃光裕;2;;15;本校修課人數上限：15人;;;
61124;機械所;ME7105;27;碩士專題研究;;1.0;522 M0090;半年;選修;劉霆;2;;15;本校修課人數上限：15人;;;
42785;機械所;ME7105;28;碩士專題研究;;1.0;522 M0090;半年;選修;陳達仁;2;;15;本校修課人數上限：15人;;;
63268;機械所;ME7105;29;碩士專題研究;;1.0;522 M0090;半年;選修;李志中;2;;15;本校修課人數上限：15人;;;
77583;機械所;ME7105;30;碩士專題研究;;1.0;522 M0090;半年;選修;陳湘鳳;2;;15;本校修課人數上限：15人;;;
29009;機械所;ME7105;31;碩士專題研究;;1.0;522 M0090;半年;選修;詹魁元;2;;15;本校修課人數上限：15人;;;
83819;機械所;ME7105;32;碩士專題研究;;1.0;522 M0090;半年;選修;廖洺漢;2;;15;本校修課人數上限：15人;;;
20399;機械所;ME7105;33;碩士專題研究;;1.0;522 M0090;半年;選修;廖先順;2;;15;本校修課人數上限：15人;;;
17670;機械所;ME7105;34;碩士專題研究;;1.0;522 M0090;半年;選修;蘇偉儁;2;;15;本校修課人數上限：15人;;;
10706;機械所;ME7105;35;碩士專題研究;;1.0;522 M0090;半年;選修;徐冠倫;2;;15;本校修課人數上限：15人;;;
74021;機械所;ME7105;36;碩士專題研究;;1.0;522 M0090;半年;選修;;;;15;本校修課人數上限：15人;;;
33519;機械所;ME7105;37;碩士專題研究;;1.0;522 M0090;半年;選修;廖運炫;2;;15;本校修課人數上限：15人;;;
73898;機械所;ME7105;38;碩士專題研究;;1.0;522 M0090;半年;選修;楊申語;2;;15;本校修課人數上限：15人;;;
63435;機械所;ME7105;39;碩士專題研究;;1.0;522 M0090;半年;選修;楊宏智;2;;15;本校修課人數上限：15人;;;
19671;機械所;ME7105;40;碩士專題研究;;1.0;522 M0090;半年;選修;陳亮嘉;2;;15;本校修課人數上限：15人;;;
48115;機械所;ME7105;41;碩士專題研究;;1.0;522 M0090;半年;選修;蔡孟勳;2;;15;本校修課人數上限：15人;;;
51132;機械所;ME7105;42;碩士專題研究;;1.0;522 M0090;半年;選修;蔡曜陽;2;;15;本校修課人數上限：15人;;;
32433;機械所;ME7105;43;碩士專題研究;;1.0;522 M0090;半年;選修;楊燿州;2;;15;本校修課人數上限：15人;;;
83067;機械所;ME7105;44;碩士專題研究;;1.0;522 M0090;半年;選修;李貫銘;2;;15;本校修課人數上限：15人;;;
79728;機械所;ME7105;45;碩士專題研究;;1.0;522 M0090;半年;選修;鄭憶中;2;;15;本校修課人數上限：15人;;;
45215;機械所;ME7105;46;碩士專題研究;;1.0;522 M0090;半年;選修;陳志軒;2;;15;本校修課人數上限：15人;;;
69785;機械所;ME7105;47;碩士專題研究;;1.0;522 M0090;半年;選修;黃秉鈞;2;;15;本校修課人數上限：15人;;;
13105;機械所;ME7105;49;碩士專題研究;;1.0;522 M0090;半年;選修;黃漢邦;2;;15;本校修課人數上限：15人;;;
20293;機械所;ME7105;50;碩士專題研究;;1.0;522 M0090;半年;選修;陽毅平;2;;15;本校修課人數上限：15人;;;
60744;機械所;ME7105;51;碩士專題研究;;1.0;522 M0090;半年;選修;顏家鈺;2;;15;本校修課人數上限：15人;;;
74102;機械所;ME7105;52;碩士專題研究;;1.0;522 M0090;半年;選修;蕭浩明;2;;15;本校修課人數上限：15人;;;
14795;機械所;ME7105;53;碩士專題研究;;1.0;522 M0090;半年;選修;王富正;2;;15;本校修課人數上限：15人;;;
38122;機械所;ME7105;54;碩士專題研究;;1.0;522 M0090;半年;選修;林沛群;2;;15;本校修課人數上限：15人;;;
79042;機械所;ME7105;55;碩士專題研究;;1.0;522 M0090;半年;選修;李綱;2;;15;本校修課人數上限：15人;;;
45983;機械所;ME7105;56;碩士專題研究;;1.0;522 M0090;半年;選修;林峻永;2;;15;本校修課人數上限：15人;;;
52793;機械所;ME7105;57;碩士專題研究;;1.0;522 M0090;半年;選修;楊士進;2;;15;本校修課人數上限：15人;;;
11913;機械所;ME7119;;切削原理;;3.0;522 M2870;半年;選修;李貫銘;3;二2,3,4(工綜213);40;本校修課人數上限：40人;本課程中文授課,使用英文教科書。;;
47070;機械所;ME7120;;應用塑性力學;;3.0;522 M2880;半年;選修;陳復國;2;五7,8,9(工綜207);40;本校修課人數上限：40人;;;
33782;機械所;ME7123;;波動力學;;3.0;522 M3060;半年;選修;馬劍清;3;二7,8,9(工綜205);40(含開放臺大系統人數:6);本校修課人數上限：34人;;;
16304;機械系;ME7137;;強韌控制;;3.0;522 M3500;半年;選修;王富正;3;二6,7,8(工綜213);40;本校修課人數上限：40人;;;
16304;機械所;ME7137;;強韌控制;;3.0;522 M3500;半年;選修;王富正;3;二6,7,8(工綜213);40;本校修課人數上限：40人;;;
16304;全電運輸學程;ME7137;;強韌控制;;3.0;522 M3500;半年;選修;王富正;3;二6,7,8(工綜213);40;本校修課人數上限：40人;全電化運輸學程-核心;;
43858;全電運輸學程;ME7141;;機器動力學;;3.0;522EM3790;半年;選修;蘇偉儁;3;二2,3,4(工綜209);40;限碩士班以上,本校修課人數上限：40人;本課程以英語授課。全電化運輸學程-核心本課程英文化程度說明;;
43858;機械所;ME7141;;機器動力學;;3.0;522EM3790;半年;選修;蘇偉儁;3;二2,3,4(工綜209);40;限碩士班以上,本校修課人數上限：40人;本課程以英語授課。本課程英文化程度說明;;
30313;機械所;ME7150;;二相流;;3.0;522 M4170;半年;選修;孫珍理;3;三7,8,9(工綜207);40;本校修課人數上限：40人;;;
76310;機械所;ME7007;;工業4.0下之軟硬體系統開發;;3.0;522 M4290;半年;選修;蔡孟勳;2;二B,C,D(工綜205);20;本校修課人數上限：20人;;;
95121;機械系;ME5999;01;學士論文;;2.0;522 U0010;半年;選修;陳亮嘉;2;;20;本校修課人數上限：20人;;;
95122;機械系;ME5999;02;學士論文;;2.0;522 U0010;半年;選修;徐冠倫;2;;20;本校修課人數上限：20人;;;
95123;機械系;ME5999;03;學士論文;;2.0;522 U0010;半年;選修;;;;20;本校修課人數上限：20人;;;
95124;機械系;ME5999;04;學士論文;;2.0;522 U0010;半年;選修;;;;20;本校修課人數上限：20人;;;
95125;機械系;ME5999;05;學士論文;;2.0;522 U0010;半年;選修;莊嘉揚;2;;20;本校修課人數上限：20人;;;
95126;機械系;ME5999;06;學士論文;;2.0;522 U0010;半年;選修;陳湘鳳;2;;20;本校修課人數上限：20人;;;
95127;機械系;ME5999;07;學士論文;;2.0;522 U0010;半年;選修;;;;20;本校修課人數上限：20人;;;
95128;機械系;ME5999;08;學士論文;;2.0;522 U0010;半年;選修;楊馥菱;2;;20;本校修課人數上限：20人;;;
52169;機械系;ME5105;02;學士專題研究;;2.0;522 U0090;半年;選修;陳希立;2;;20;本校修課人數上限：20人;;;
34711;機械系;ME5105;04;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
63980;機械系;ME5105;05;學士專題研究;;2.0;522 U0090;半年;選修;黃美嬌;2;;20;本校修課人數上限：20人;;;
71622;機械系;ME5105;06;學士專題研究;;2.0;522 U0090;半年;選修;潘國隆;2;;20;本校修課人數上限：20人;;;
21402;機械系;ME5105;07;學士專題研究;;2.0;522 U0090;半年;選修;孫珍理;2;;20;本校修課人數上限：20人;初選不開放。;;
86464;機械系;ME5105;08;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
13381;機械系;ME5105;09;學士專題研究;;2.0;522 U0090;半年;選修;楊馥菱;2;;20;本校修課人數上限：20人;;;
40436;機械系;ME5105;10;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
83330;機械系;ME5105;11;學士專題研究;;2.0;522 U0090;半年;選修;黃信富;2;;20;本校修課人數上限：20人;初選不開放。請先洽開課教師。;;
69917;機械系;ME5105;12;學士專題研究;;2.0;522 U0090;半年;選修;張鈞棣;2;;20;本校修課人數上限：20人;初選不開放。;;
49795;機械系;ME5105;13;學士專題研究;;2.0;522 U0090;半年;選修;蔡協澄;2;;20;本校修課人數上限：20人;;;
27132;機械系;ME5105;16;學士專題研究;;2.0;522 U0090;半年;選修;鄭榮和;2;;20;本校修課人數上限：20人;;;
53918;機械系;ME5105;17;學士專題研究;;2.0;522 U0090;半年;選修;馬劍清;2;;20;本校修課人數上限：20人;;;
84112;機械系;ME5105;19;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
29293;機械系;ME5105;21;學士專題研究;;2.0;522 U0090;半年;選修;莊嘉揚;2;;20;本校修課人數上限：20人;;;
60842;機械系;ME5105;22;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
47701;機械系;ME5105;23;學士專題研究;;2.0;522 U0090;半年;選修;劉建豪;2;;20;本校修課人數上限：20人;;;
95141;機械系;ME5105;24;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
49090;機械系;ME5105;27;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
12465;機械系;ME5105;28;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
58783;機械系;ME5105;29;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
50519;機械系;ME5105;30;學士專題研究;;2.0;522 U0090;半年;選修;陳湘鳳;2;;20;本校修課人數上限：20人;;;
70758;機械系;ME5105;31;學士專題研究;;2.0;522 U0090;半年;選修;詹魁元;2;;20;本校修課人數上限：20人;初選不開放。;;
36187;機械系;ME5105;32;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
12356;機械系;ME5105;33;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
19095;機械系;ME5105;34;學士專題研究;;2.0;522 U0090;半年;選修;蘇偉儁;2;;20;本校修課人數上限：20人;;;
14414;機械系;ME5105;35;學士專題研究;;2.0;522 U0090;半年;選修;徐冠倫;2;;20;本校修課人數上限：20人;;;
65757;機械系;ME5105;36;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
11958;機械系;ME5105;37;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
70220;機械系;ME5105;38;學士專題研究;;2.0;522 U0090;半年;選修;楊申語;2;;20;本校修課人數上限：20人;;;
37602;機械系;ME5105;39;學士專題研究;;2.0;522 U0090;半年;選修;楊宏智;2;;20;本校修課人數上限：20人;;;
56545;機械系;ME5105;40;學士專題研究;;2.0;522 U0090;半年;選修;陳亮嘉;2;;20;本校修課人數上限：20人;;;
28994;機械系;ME5105;41;學士專題研究;;2.0;522 U0090;半年;選修;蔡孟勳;2;;20;本校修課人數上限：20人;;;
57769;機械系;ME5105;42;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
31917;機械系;ME5105;43;學士專題研究;;2.0;522 U0090;半年;選修;楊燿州;2;;20;本校修課人數上限：20人;;;
70388;機械系;ME5105;44;學士專題研究;;2.0;522 U0090;半年;選修;李貫銘;2;;20;本校修課人數上限：20人;;;
54401;機械系;ME5105;45;學士專題研究;;2.0;522 U0090;半年;選修;鄭憶中;2;;20;本校修課人數上限：20人;;;
63552;機械系;ME5105;46;學士專題研究;;2.0;522 U0090;半年;選修;陳志軒;2;;20;本校修課人數上限：20人;;;
45102;機械系;ME5105;47;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
26098;機械系;ME5105;49;學士專題研究;;2.0;522 U0090;半年;選修;黃漢邦;2;;20;本校修課人數上限：20人;;;
36868;機械系;ME5105;50;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
84487;機械系;ME5105;51;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
58608;機械系;ME5105;52;學士專題研究;;2.0;522 U0090;半年;選修;蕭浩明;2;;20;本校修課人數上限：20人;;;
49651;機械系;ME5105;53;學士專題研究;;2.0;522 U0090;半年;選修;王富正;2;;20;本校修課人數上限：20人;;;
68831;機械系;ME5105;54;學士專題研究;;2.0;522 U0090;半年;選修;林沛群;2;;20;本校修課人數上限：20人;;;
56921;機械系;ME5105;55;學士專題研究;;2.0;522 U0090;半年;選修;李綱;2;;20;本校修課人數上限：20人;;;
53796;機械系;ME5105;56;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
57414;機械系;ME5105;57;學士專題研究;;2.0;522 U0090;半年;選修;;;;20;本校修課人數上限：20人;;;
88886;風電學程;ME5113;;數值分析;;3.0;522 U0820;半年;選修;蔡協澄;2;四2,3,4(工綜215);50;本校修課人數上限：50人;;;
88886;機械系;ME5113;;數值分析;;3.0;522 U0820;半年;選修;蔡協澄;2;四2,3,4(工綜215);50;本校修課人數上限：50人;;;
88886;機械所;ME5113;;數值分析;;3.0;522 U0820;半年;選修;蔡協澄;2;四2,3,4(工綜215);50;本校修課人數上限：50人;;;
82856;機械所;ME5124;;非鐵金屬材料;;3.0;522 U1410;半年;選修;吳錫侃;1;四6,7,8(工綜205);40;本校修課人數上限：40人;;;
82856;材料系;ME5124;;非鐵金屬材料;;3.0;522 U1410;半年;選修;吳錫侃;1;四6,7,8(工綜205);40;本校修課人數上限：40人;;;
82856;機械系;ME5124;;非鐵金屬材料;;3.0;522 U1410;半年;選修;吳錫侃;1;四6,7,8(工綜205);40;本校修課人數上限：40人;;;
82856;材料系;ME5124;;非鐵金屬材料;;3.0;522 U1410;半年;選修;吳錫侃;1;四6,7,8(工綜205);40;本校修課人數上限：40人;;;
26969;機械系;ME5125;;機構設計;;3.0;522 U1440;半年;選修;李志中;2;二2,3,4(綜602);66(含開放臺大系統人數:16);限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：50人;機器設計知識領域，初選限大三以上選修。;;
26969;機械所;ME5125;;機構設計;;3.0;522 U1440;半年;選修;李志中;2;二2,3,4(綜602);66(含開放臺大系統人數:16);限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：50人;;;
85730;機械系;ME5126;;機電系統原理與實驗一;;3.0;522 U1460;半年;選修;林沛群;2;四6,7,8,9,10(工綜207);24;限學士班三年級 或 限學士班四年級,本校修課人數上限：24人;6,7上課、8,9,10實驗。;;
85730;機械所;ME5126;;機電系統原理與實驗一;;3.0;522 U1460;半年;選修;林沛群;2;四6,7,8,9,10(工綜207);24;限學士班三年級 或 限學士班四年級,本校修課人數上限：24人;6,7上課、8,9,10實驗。初選以大三四優先，加選期間研究生可不受年級限制選課。;;
67831;機械所;ME5138;;實驗應力分析;;3.0;522 U2230;半年;選修;單秋成;2;一2,3,4(工綜207);40;本校修課人數上限：40人;;;
68349;機械系;ME5147;;可靠度分析與應用;;3.0;522 U3520;半年;選修;吳文方;2;四7,8,9(工綜209);40;本校修課人數上限：40人;;;
68349;機械所;ME5147;;可靠度分析與應用;;3.0;522 U3520;半年;選修;吳文方;2;四7,8,9(工綜209);40;本校修課人數上限：40人;;;
68349;工業工程所;ME5147;;可靠度分析與應用;;3.0;522 U3520;半年;選修;吳文方;2;四7,8,9(工綜209);40;本校修課人數上限：40人;;;
34486;機械所;ME5149;;電腦輔助製造;;3.0;522 U3640;半年;選修;蔡曜陽;2;一6,7,8(機械系計中);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;第一次上課未到者視同放棄。與李貫銘合授;;
34486;機械系;ME5149;;電腦輔助製造;;3.0;522 U3640;半年;選修;蔡曜陽;2;一6,7,8(機械系計中);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;製造科技知識領域，初選限大三以上選修。第一次上課未到者視同放棄。與李貫銘合授;;
82345;機械系;ME5150;;高等熱傳學;;3.0;522EU3740;半年;選修;呂明璋;2;三2,3,4(工綜209);40(含開放臺大系統人數:4);本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
82345;機械所;ME5150;;高等熱傳學;;3.0;522EU3740;半年;選修;呂明璋;2;三2,3,4(工綜209);40(含開放臺大系統人數:4);本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
74127;風電學程;ME5159;;工程材料選擇與運用;;3.0;522 U4190;半年;選修;單秋成;2;五2,3,4(工綜209);40(含開放臺大系統人數:4);本校修課人數上限：36人;;;
74127;機械所;ME5159;;工程材料選擇與運用;;3.0;522 U4190;半年;選修;單秋成;2;五2,3,4(工綜209);40(含開放臺大系統人數:4);本校修課人數上限：36人;;;
74127;機械系;ME5159;;工程材料選擇與運用;;3.0;522 U4190;半年;選修;單秋成;2;五2,3,4(工綜209);40(含開放臺大系統人數:4);本校修課人數上限：36人;;;
45107;機械系;ME5164;;冷凍機設計實作一;;3.0;522 U4290;半年;選修;黃秉鈞;3;三2,3,4(工綜205);40;本校修課人數上限：40人;與李  綱、李坤彥合授;;
45107;機械所;ME5164;;冷凍機設計實作一;;3.0;522 U4290;半年;選修;黃秉鈞;3;三2,3,4(工綜205);40;本校修課人數上限：40人;與李  綱、李坤彥合授;;
45107;能源科技學程;ME5164;;冷凍機設計實作一;;3.0;522 U4290;半年;選修;黃秉鈞;3;三2,3,4(工綜205);40;本校修課人數上限：40人;與李  綱、李坤彥合授;;
36778;機械所;ME5192;;微處理器控制系統;;3.0;522 U4720;半年;選修;顏家鈺;2;三7,8,9(工綜209);40;本校修課人數上限：40人;與楊燿州合授;;
36778;全電運輸學程;ME5192;;微處理器控制系統;;3.0;522 U4720;半年;選修;顏家鈺;2;三7,8,9(工綜209);40;本校修課人數上限：40人;全電化運輸學程-實作課程與楊燿州合授;;
36778;機械系;ME5192;;微處理器控制系統;;3.0;522 U4720;半年;選修;顏家鈺;2;三7,8,9(工綜209);40;本校修課人數上限：40人;與楊燿州合授;;
30285;機械所;ME5212;;非傳統加工;;3.0;522 U4940;半年;選修;蔡曜陽;3;三2,3,4(工綜213);30;本校修課人數上限：30人;;;
30285;機械系;ME5212;;非傳統加工;;3.0;522 U4940;半年;選修;蔡曜陽;3;三2,3,4(工綜213);30;本校修課人數上限：30人;;;
74831;機械所;ME5218;;生活科技概論;;3.0;522 U5020;半年;選修;劉霆;2;一2,3,4(工綜213);30;本校修課人數上限：30人;限教育學程學生。與江宏仁合授;;
74831;機械系;ME5218;;生活科技概論;;3.0;522 U5020;半年;選修;劉霆;2;一2,3,4(工綜213);30;本校修課人數上限：30人;限教育學程學生。與江宏仁合授;;
11686;工業工程所;ME5219;;專利工程;;3.0;522 U5030;半年;選修;陳達仁;2;二7,8,9(工綜207);20;本校修課人數上限：20人;;;
11686;機械所;ME5219;;專利工程;;3.0;522 U5030;半年;選修;陳達仁;2;二7,8,9(工綜207);20;本校修課人數上限：20人;部分時間密集授課。;;
11686;機械系;ME5219;;專利工程;;3.0;522 U5030;半年;選修;陳達仁;2;二7,8,9(工綜207);20;本校修課人數上限：20人;部分時間密集授課。;;
55220;風電學程;ME5239;;能源工程;;3.0;522 U5260;半年;選修;楊鏡堂;2;三2,3,4(工綜215);60;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：60人;;;
55220;機械所;ME5239;;能源工程;;3.0;522 U5260;半年;選修;楊鏡堂;2;三2,3,4(工綜215);60;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：60人;;;
55220;能源科技學程;ME5239;;能源工程;;3.0;522 U5260;半年;選修;楊鏡堂;2;三2,3,4(工綜215);60;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：60人;熱流與能源工程知識領域，初選限大三以上選修。;;
55220;機械系;ME5239;;能源工程;;3.0;522 U5260;半年;選修;楊鏡堂;2;三2,3,4(工綜215);60;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：60人;熱流與能源工程知識領域，初選限大三以上選修。;;
78655;機械所;ME5241;;機械元件設計;;3.0;522 U5280;半年;選修;廖先順;2;一2,3,4(工綜215);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;;;
78655;機械系;ME5241;;機械元件設計;;3.0;522 U5280;半年;選修;廖先順;2;一2,3,4(工綜215);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;機器設計知識領域，初選限大三以上選修。;;
16708;機械系;ME5245;;自動化光學檢測原理與應用;;3.0;522 U5320;半年;選修;陳亮嘉;2;二7,8,9(工綜215);40;本校修課人數上限：40人;;;
16708;機械所;ME5245;;自動化光學檢測原理與應用;;3.0;522 U5320;半年;選修;陳亮嘉;2;二7,8,9(工綜215);40;本校修課人數上限：40人;;;
26994;全電運輸學程;ME5247;;數位控制系統;;3.0;522EU5350;半年;選修;楊士進;2;四2,3,4(新103);80;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：80人;本課程以英語授課。系統控制知識領域，初選限大三以上選修。 全電化運輸學程-核心本課程英文化程度說明;;
26994;機械所;ME5247;;數位控制系統;;3.0;522EU5350;半年;選修;楊士進;2;四2,3,4(新103);80;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：80人;本課程以英語授課。系控組必修。本課程英文化程度說明;;
26994;機械系;ME5247;;數位控制系統;;3.0;522EU5350;半年;選修;楊士進;2;四2,3,4(新103);80;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：80人;本課程以英語授課。系統控制知識領域，初選限大三以上選修。本課程英文化程度說明;;
13051;機械系;ME5248;;電腦輔助工程製圖;;3.0;522 U5360;半年;選修;徐冠倫;2;五8,9,10(機械系計中);50;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：50人;機器設計知識領域，初選限大三以上選修。;;
13051;機械所;ME5248;;電腦輔助工程製圖;;3.0;522 U5360;半年;選修;徐冠倫;2;五8,9,10(機械系計中);50;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：50人;;;
42086;機械系;ME5274;;設計自動化與最佳化;;3.0;522 U5630;半年;選修;陳湘鳳;3;二7,8,9(工綜209);30;本校修課人數上限：30人;;;
42086;機械所;ME5274;;設計自動化與最佳化;;3.0;522 U5630;半年;選修;陳湘鳳;3;二7,8,9(工綜209);30;本校修課人數上限：30人;;;
83763;機械系;ME5297;;連體機電力學導論;;3.0;522EU5860;半年;選修;黃信富;2;二3,4(新302)五2(工綜207);40(含開放臺大系統人數:4);本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
83763;機械所;ME5297;;連體機電力學導論;;3.0;522EU5860;半年;選修;黃信富;2;二3,4(新302)五2(工綜207);40(含開放臺大系統人數:4);本校修課人數上限：36人;本課程以英語授課。本課程英文化程度說明;;
73994;機械系;ME5002;;研究執行與成果發表;;3.0;522 U5900;半年;選修;楊申語;3;二3,4,5(工綜207);40;本校修課人數上限：40人;;;
73994;機械所;ME5002;;研究執行與成果發表;;3.0;522 U5900;半年;選修;楊申語;3;二3,4,5(工綜207);40;本校修課人數上限：40人;;;
28688;機械所;ME5014;;車輛工程實務與實習;;3.0;522 U6020;半年;選修;劉霆;3;一10,A,B(工綜B04);30;本校修課人數上限：30人;需要安排時間自行到實習單位實習。與鄭榮和、李  綱合授;;
