流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
36190;;FL2013;09;法文一上;;3.0;102 22111;全年;選修;葉麗儀;2;三1,2(共307)五1,2(共102);30;限社會科學院學生,本校修課人數上限：30人;;;
74088;;FL2013;10;法文一上;;3.0;102 22111;全年;選修;阮綺霞;2;二6,7(外教102)五6,7(外教103);20;本校修課人數上限：20人;第一、二週任何一堂課缺課者，視同放棄。初選開放20名，開學前寄信向授課教師取得同意者開放10名。;;
18740;;FL2013;11;法文一上;;3.0;102 22111;全年;選修;陳維玲;2;一3,4(共205)四3,4(共205);68(含開放臺大系統人數:10);本校修課人數上限：58人;第一週未到者視同放棄。中文授課法文書籍。;;
25556;;FL2013;12;法文一上;;3.0;102 22111;全年;選修;陳維玲;2;二1,2(共205)三3,4(共205);68(含開放臺大系統人數:10);本校修課人數上限：58人;第一週未到者視同放棄。中文授課法文書籍。;;
;圖資系;FL2015;*;德文一上;;3.0;102 22211;全年;選修;;;;30;本校修課人數上限：30人;請參閱「分班編組」上課時間表,分班課程查詢;;
79846;歐洲暨歐盟學;FL2015;01;德文一上;;3.0;102 22211;全年;選修;蔡嘉穎;2;一6,7(新302)四6,7(普301);35;限學士班一年級,本校修課人數上限：35人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。 參閱分班編組課程;;
79846;;FL2015;01;德文一上;;3.0;102 22211;全年;選修;蔡嘉穎;2;一6,7(新302)四6,7(普301);35;限學士班一年級,本校修課人數上限：35人;;;
79358;;FL2015;02;德文一上;;3.0;102 22211;全年;選修;蔡嘉穎;2;一8,9(新302)四8,9(普301);35;限學士班一年級,本校修課人數上限：35人;;;
58134;政治系;FL2015;03;德文一上;;3.0;102 22211;全年;選修;拉貝明契;2;三1,2(共203)五1,2(共203);40;限社會科學院學生,本校修課人數上限：40人;參閱分班編組課程;;
58134;;FL2015;03;德文一上;;3.0;102 22211;全年;選修;拉貝明契;2;三1,2(共203)五1,2(共203);40;限社會科學院學生,本校修課人數上限：40人;;;
86528;外文系;FL2015;04;德文一上;;3.0;102 22211;全年;選修;林倩君;2;三3,4(普503)五3,4(普502);40;限學士班一年級,本校修課人數上限：40人,外系人數限制：20人;;;
86528;外文系;FL2015;04;德文一上;;3.0;102 22211;全年;必修;林倩君;;三3,4(請洽系所辦)  五3,4(請洽系所辦);40;限學士班一年級,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
49313;外文系;FL2015;07;德文一上;;3.0;102 22211;全年;必修;李秀蓮;2;三3,4(共104)五3,4(共304);30;限學士班一年級,本校修課人數上限：30人,外系人數限制：15人;第二外語擇一修習兩年。;;
49313;外文系;FL2015;07;德文一上;;3.0;102 22211;全年;選修;李秀蓮;2;三3,4(共104)五3,4(共304);30;限學士班一年級,本校修課人數上限：30人,外系人數限制：15人;;;
55696;;FL2015;08;德文一上;;3.0;102 22211;全年;選修;李秀蓮;2;三6,7(共102)五6,7(共205);20;本校修課人數上限：20人;第一堂課開放加選至40人為止。;;
;圖資系;FL2017;*;西班牙文一上;;3.0;102 22311;全年;選修;;;;30;本校修課人數上限：30人;請參閱「分班編組」上課時間表,分班課程查詢;;
46625;歐洲暨歐盟學;FL2017;01;西班牙文一上;;3.0;102 22311;全年;選修;白保羅;2;一3,4(新505)二3,4(共201);63(含開放臺大系統人數:6);限學士班一年級,本校修課人數上限：57人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。 參閱分班編組課程;;
46625;;FL2017;01;西班牙文一上;;3.0;102 22311;全年;選修;白保羅;2;一3,4(新505)二3,4(共201);63(含開放臺大系統人數:6);限學士班一年級,本校修課人數上限：57人;;;
35679;;FL2017;02;西班牙文一上;;3.0;102 22311;全年;選修;馬里奧;2;一8,9(共302)三8,9(共102);30;限學士班一年級,本校修課人數上限：30人;;;
34938;;FL2017;03;西班牙文一上;;3.0;102 22311;全年;選修;杜孝捷;2;一8,9(共303)四8,9(共401);30;限學士班一年級,本校修課人數上限：30人;高年級學生請於開學後加選。;;
65242;;FL2017;04;西班牙文一上;;3.0;102 22311;全年;選修;鮑曉鷗;2;二6,7(共311)四6,7(共402);35;限學士班一年級,本校修課人數上限：35人;;;
34514;;FL2017;05;西班牙文一上;;3.0;102 22311;全年;選修;馬里奧;2;二3,4(共205)四3,4(共103);30;限學士班一年級,本校修課人數上限：30人;;;
27547;;FL2017;06;西班牙文一上;;3.0;102 22311;全年;選修;馬里奧;2;一3,4(共102)三3,4(共305);30;限學士班一年級,本校修課人數上限：30人;;;
80120;;FL2017;07;西班牙文一上;;3.0;102 22311;全年;選修;杜孝捷;2;一1,2(共103)四1,2(共105);30;限社會科學院學生,本校修課人數上限：30人;;;
80120;政治系;FL2017;07;西班牙文一上;;3.0;102 22311;全年;選修;杜孝捷;2;一1,2(共103)四1,2(共105);30;限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
21762;;FL2017;08;西班牙文一上;;3.0;102 22311;全年;選修;杜孝捷;2;一3,4(共103)四3,4(共201);30;本校修課人數上限：30人;;;
72347;;FL2017;10;西班牙文一上;;3.0;102 22311;全年;選修;張雯媛;2;三1,2(普402)五1,2(普306);40;限學士班一年級,本校修課人數上限：40人,外系人數限制：20人;高年級學生請於開學後加選。;;
72347;外文系;FL2017;10;西班牙文一上;;3.0;102 22311;全年;選修;張雯媛;2;三1,2(普402)五1,2(普306);40;限學士班一年級,本校修課人數上限：40人,外系人數限制：20人;高年級學生請於開學後加選。 參閱分班編組課程;;
78089;外文系;FL2017;11;西班牙文一上;;3.0;102 22311;全年;必修;張雯媛;2;三3,4(普402)五3,4(普306);40;限學士班一年級,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。高年級學生請於開學後加選。;;
84680;;FL2019;01;俄文一上;;3.0;102 22411;全年;選修;熊宗慧;2;一6,7(普201)四6,7(普404);40(含開放臺大系統人數:6);本校修課人數上限：34人;中俄文授課。;;
84680;歐洲暨歐盟學;FL2019;01;俄文一上;;3.0;102 22411;全年;選修;熊宗慧;2;一6,7(普201)四6,7(普404);40(含開放臺大系統人數:6);本校修課人數上限：34人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。中俄文授課。 參閱分班編組課程;;
29377;外文系;FL2019;02;俄文一上;;3.0;102 22411;全年;必修;熊宗慧;2;三3,4(共302)五3,4(共303);40(含開放臺大系統人數:10);本校修課人數上限：30人,外系人數限制：21人;第二外語擇一修習兩年,第一年課程計入外文領域6學分。;;
29377;外文系;FL2019;02;俄文一上;;3.0;102 22411;全年;必修;熊宗慧;2;三3,4(共302)五3,4(共303);40(含開放臺大系統人數:10);本校修課人數上限：30人,外系人數限制：21人;第二外語擇一修習兩年。;;
42901;外文系;FL2021;01;拉丁文一上;;3.0;102 22611;全年;必修;楊明蒼;2;一8,9(博雅303)二6,7(博雅312);20(含開放臺大系統人數:6);本校修課人數上限：14人,外系人數限制：5人;第二外語擇一修習兩年。;;
42901;外文系;FL2021;01;拉丁文一上;;3.0;102 22611;全年;選修;楊明蒼;2;一8,9(博雅303)二6,7(博雅312);20(含開放臺大系統人數:6);本校修課人數上限：14人,外系人數限制：5人;NO AUDITORS.;;
42901;歐洲暨歐盟學;FL2021;01;拉丁文一上;;3.0;102 22611;全年;選修;楊明蒼;2;一8,9(博雅303)二6,7(博雅312);20(含開放臺大系統人數:6);本校修課人數上限：14人,外系人數限制：5人;【歐語課程】。NO AUDITORS.;;
20820;外文系;FL2125;;阿拉伯文一上;;3.0;102 22711;全年;選修;初雅士;2;二8,9(普202)五8,9(共309);30;本校修課人數上限：30人;;;
36551;外文系;FL2136;;阿拉伯文二上;;3.0;102 22721;全年;選修;初雅士;1;三6,7(共208)五3,4(共205);30;本課有先修科目規定,本校修課人數上限：30人;;;
14168;歐洲暨歐盟學;FL2023;;古希臘文一上;;3.0;102E22811;全年;選修;范吉歐;1;一6,7(外教205)四6,7(外教205);30(含開放臺大系統人數:4);本校修課人數上限：26人;本課程以英語授課。【歐語課程】。本課程英文化程度說明;;
14168;外文系;FL2023;;古希臘文一上;;3.0;102E22811;全年;必修;范吉歐;1;一6,7(外教205)四6,7(外教205);30(含開放臺大系統人數:4);本校修課人數上限：26人;本課程以英語授課。第二外語擇一修習兩年本課程英文化程度說明;;
38409;外文系;FL2025;01;義大利文一上;;3.0;102 22821;全年;選修;歐陽永樂;2;一6,7,8,9(共205);40;本校修課人數上限：40人;參閱分班編組課程;;
38409;;FL2025;01;義大利文一上;;3.0;102 22821;全年;選修;歐陽永樂;2;一6,7,8,9(共205);40;本校修課人數上限：40人;;;
38409;歐洲暨歐盟學;FL2025;01;義大利文一上;;3.0;102 22821;全年;選修;歐陽永樂;2;一6,7,8,9(共205);40;本校修課人數上限：40人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。 參閱分班編組課程;;
62925;外文系;FL2025;02;義大利文一上;;3.0;102 22821;全年;選修;圖莉;2;三3,4,6,7(博雅203);40(含開放臺大系統人數:10);本校修課人數上限：30人;參閱分班編組課程;;
62925;;FL2025;02;義大利文一上;;3.0;102 22821;全年;選修;圖莉;2;三3,4,6,7(博雅203);40(含開放臺大系統人數:10);本校修課人數上限：30人;;;
77655;歐洲暨歐盟學;FL2027;;葡萄牙文一上;;3.0;102 22831;全年;選修;林祖誠;2;二6,7(共301)四6,7(共405);30;本校修課人數上限：30人;【歐語課程】。;;
77655;外文系;FL2027;;葡萄牙文一上;;3.0;102 22831;全年;選修;林祖誠;2;二6,7(共301)四6,7(共405);30;本校修課人數上限：30人;;;
80208;歐洲暨歐盟學;FL2029;;荷蘭文一上;;3.0;102 22841;全年;選修;敖馨郁;2;一3,4(共303)四3,4(共302);30;本校修課人數上限：30人;【歐語課程】。;;
80208;外文系;FL2029;;荷蘭文一上;;3.0;102 22841;全年;選修;敖馨郁;2;一3,4(共303)四3,4(共302);30;本校修課人數上限：30人;;;
30953;外文系;FL2031;;土耳其文一上;;3.0;102 22851;全年;選修;初雅士;2;一A,B,C,D(普202);30;本校修課人數上限：30人;;;
52076;歐洲暨歐盟學;FL2131;;波蘭文一上;;3.0;102 22861;全年;選修;陳音卉;2;三5,6(共206)四5,6(共305);30(含開放臺大系統人數:10);本校修課人數上限：20人;【歐語課程】。;;
52076;外文系;FL2131;;波蘭文一上;;3.0;102 22861;全年;選修;陳音卉;2;三5,6(共206)四5,6(共305);30(含開放臺大系統人數:10);本校修課人數上限：20人;;;
87662;歐洲暨歐盟學;FL2169;;捷克文一上;;3.0;102 22881;全年;選修;林學紀;2;二10,A,B(普202)四10(普306);30;本校修課人數上限：30人,外系人數限制：30人;歐語課程;;
87662;外文系;FL2169;;捷克文一上;;3.0;102 22881;全年;選修;林學紀;2;二10,A,B(普202)四10(普306);30;本校修課人數上限：30人,外系人數限制：30人;;;
41570;歐洲暨歐盟學;FL2002;;中世紀英國文學;;3.0;102 23140;半年;選修;楊明蒼;2;二8,9,10(普303);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;【專業課程】：A、B方案。中英文雙語授課。;;
41570;外文系;FL2002;;中世紀英國文學;;3.0;102 23140;半年;必修;楊明蒼;2;二8,9,10(普303);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;英國文學與美國文學九科擇五必修。中英文雙語授課。;;
41436;外文系;FL2004;;十七與十八世紀英國文學;;3.0;102 23160;半年;必修;趙恬儀;2;二8,9,10(普503);60(含開放臺大系統人數:2);限本系所學生(含輔系、雙修生),本校修課人數上限：58人;英國文學與美國文學九科擇五必修。中英文雙語授課。首次上課未到者視同放棄加簽或退選。;;
41436;歐洲暨歐盟學;FL2004;;十七與十八世紀英國文學;;3.0;102 23160;半年;選修;趙恬儀;2;二8,9,10(普503);60(含開放臺大系統人數:2);限本系所學生(含輔系、雙修生),本校修課人數上限：58人;【專業課程】：A、B方案。;;
45273;外文系;FL3003;;維多利亞時期英國文學;;3.0;102 23180;半年;必修;王沐嵐;2;三2,3,4(普501);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;本課程中文授課,使用英文教科書。英國文學與美國文學九科擇五必修。;;
45273;歐洲暨歐盟學;FL3003;;維多利亞時期英國文學;;3.0;102 23180;半年;選修;王沐嵐;2;三2,3,4(普501);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;本課程中文授課,使用英文教科書。【專業課程】：A、B方案。中英文雙語授課。;;
64177;歐洲暨歐盟學;FL3004;;二十世紀英國文學;;3.0;102E23190;半年;選修;高維泓;3;五6,7,8(共104);60(含開放臺大系統人數:4);限本系所學生(含輔系、雙修生),本校修課人數上限：56人;本課程以英語授課。【專業課程】：A、B方案。本課程英文化程度說明;;
64177;外文系;FL3004;;二十世紀英國文學;;3.0;102E23190;半年;必修;高維泓;3;五6,7,8(共104);60(含開放臺大系統人數:4);限本系所學生(含輔系、雙修生),本校修課人數上限：56人;本課程以英語授課。英國文學與美國文學九科擇五必修。本課程英文化程度說明;;
16335;歐洲暨歐盟學;FL2005;01;歐洲文學1350─1800;;3.0;102E23200;半年;選修;孟克禮;2;五3,4,5(普405);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程以英語授課。【專業課程】：A、B方案。本課程英文化程度說明;;
16335;外文系;FL2005;01;歐洲文學1350─1800;;3.0;102E23200;半年;必修;孟克禮;2;五3,4,5(普405);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程以英語授課。西洋文學概論與歐洲文學四科擇三必修。本課程英文化程度說明;;
32501;外文系;FL2005;02;歐洲文學1350─1800;;3.0;102 23200;半年;必修;張惠娟;2;五2,3,4(普406);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;西洋文學概論與歐洲文學四科擇三必修。中英雙語授課。;;
55245;歐洲暨歐盟學;FL2006;;歐洲文學1800以後;;3.0;102E23300;半年;選修;齊東耿;3;五2,3,4(博雅202);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程以英語授課。【專業課程】：A、B、C方案。本課程英文化程度說明;;
55245;外文系;FL2006;;歐洲文學1800以後;;3.0;102E23300;半年;必修;齊東耿;3;五2,3,4(博雅202);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程以英語授課。西洋文學概論與歐洲文學四科擇三必修。本課程英文化程度說明;;
50436;外文系;FL2168;;法語口語訓練一;;1.0;102 23360;半年;選修;陳維玲;2;三2(共205);20(含開放臺大系統人數:4);本校修課人數上限：16人;需修過2年以上法文。本課程以法文授課。;;
37802;外文系;FL4001;01;小說選讀一;;3.0;102E24110;半年;必修;柏逸嘉;2;二8,9,10(共402);40(含開放臺大系統人數:4);限本系所學生(含輔系、雙修生),本校修課人數上限：36人;本課程以英語授課。戲劇與小說四科擇三必修。本課程英文化程度說明;;
31974;外文系;FL4001;02;小說選讀一;;3.0;102 24110;半年;必修;廖勇超;2;一6,7,8(新404);40(含開放臺大系統人數:4);限本系所學生(含輔系、雙修生),本校修課人數上限：36人;本課程中文授課,使用英文教科書。戲劇與小說四科擇三必修。;;
19805;歐洲暨歐盟學;FL2174;;當代愛爾蘭小說;;3.0;102 24280;半年;選修;黃山耘;2;三2,3,4(新402);30;限學士班二年級以上,本校修課人數上限：30人;【專業課程】：A、B方案。中英文雙語授課。;;
19805;外文系;FL2174;;當代愛爾蘭小說;;3.0;102 24280;半年;必修;黃山耘;2;三2,3,4(新402);30;限學士班二年級以上,本校修課人數上限：30人;中英文雙語授課。;;
51915;中英翻譯學程;FL3137;;英語語音學(含發音練習)一;;3.0;102 24430;半年;選修;史嘉琳;2;一1,2(外教203)三10,A(外教203);45(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：35人,外系人數限制：35人;語言文化基礎課程。本系及教育學程學生優先。未修過語概者須經教師同意。中英文雙語授課。;;
51915;外文系;FL3137;;英語語音學(含發音練習)一;;3.0;102 24430;半年;選修;史嘉琳;2;一1,2(外教203)三10,A(外教203);45(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：35人,外系人數限制：35人;本系及教育學程學生優先。未修過語概者須經教師同意。中英文雙語授課。;;
57950;藝術設計學程;FL2175;;影像與視覺符號學現象學;;3.0;102 24480;半年;選修;簡瑞碧;1;四3,4,5(博雅404);20(含開放臺大系統人數:10);限學士班二年級以上,本校修課人數上限：10人;中英文雙語授課。屬人文藝術類。;;
57950;歐洲暨歐盟學;FL2175;;影像與視覺符號學現象學;;3.0;102 24480;半年;選修;簡瑞碧;1;四3,4,5(博雅404);20(含開放臺大系統人數:10);限學士班二年級以上,本校修課人數上限：10人;【專業課程】：A、B方案。;;
57950;外文系;FL2175;;影像與視覺符號學現象學;;3.0;102 24480;半年;必修;簡瑞碧;1;四3,4,5(博雅404);20(含開放臺大系統人數:10);限學士班二年級以上,本校修課人數上限：10人;中英文雙語授課;;
54490;神經認知學程;FL3131;;社會語言學概論一;;3.0;102 24630;半年;選修;胥嘉陵;2;四5,6,7(外教102);20;本校修課人數上限：20人;本課程中文授課,使用英文教科書。希望修課者先修過語言學概論。;;
54490;中英翻譯學程;FL3131;;社會語言學概論一;;3.0;102 24630;半年;選修;胥嘉陵;2;四5,6,7(外教102);20;本校修課人數上限：20人;本課程中文授課,使用英文教科書。語言文化基礎課程。希望修課者先修過語言學概論。;;
54490;外文系;FL3131;;社會語言學概論一;;3.0;102 24630;半年;選修;胥嘉陵;2;四5,6,7(外教102);20;本校修課人數上限：20人;本課程中文授課,使用英文教科書。希望修課者先修過語言學概論。;;
77928;外文系;FL2163;;俄文寫作;;3.0;102E25350;半年;選修;索奧加;2;二3,4,5(共203);20;本課有先修科目規定,本校修課人數上限：20人;本課程以英語授課。全程以俄文授課。人數上限35人。本課程英文化程度說明;;
76227;外文系;FL3218;;大眾文化導論;;3.0;102 30280;半年;必修;廖勇超;2;四6,7,8(新201);30(含開放臺大系統人數:6);本校修課人數上限：24人;本課程中文授課,使用英文教科書。;;
69484;外文系;FL3007;01;翻譯及習作上;;2.0;102 31301;全年;必修;廖咸浩;2;二6,7,8(博雅303);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。初選限大三學生。;;
39479;外文系;FL3007;02;翻譯及習作上;;2.0;102 31301;全年;必修;奚永慧;2;二2,3,4(外教205);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。中英文授課。凡第一週未到課者，不予加選。大四生請於開學後加選。;;
43803;外文系;FL3007;03;翻譯及習作上;;2.0;102 31301;全年;必修;蔡毓芬;2;二2,3,4(外教105);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。中英文授課。大四生於開學後加選。不接受旁聽。第一週缺席且未經核准者視同退選;;
26597;外文系;FL3007;04;翻譯及習作上;;2.0;102 31301;全年;必修;蔡自青;2;二2,3,4(外教104);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。不接受旁聽。中英文授課。第一週缺席者，視為退選。大四生請於開學後加選。;;
89334;外文系;FL3007;05;翻譯及習作上;;2.0;102 31301;全年;必修;吳敏嘉;2;二2,3,4(文研討室);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。初選限大三學生。;;
65531;外文系;FL3007;06;翻譯及習作上;;2.0;102 31301;全年;必修;王珊珊;2;二2,3,4(外教201);15;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學士班三年級,本校修課人數上限：15人;與英文作文三擇一必修。中英文授課。大四生請於開學後加選。;;
73597;中英翻譯學程;FL3249;01;翻譯實作上;;2.0;102 31361;全年;必修;馬耀民;2;二2,3,4(請洽系所辦);15;本校修課人數上限：15人;初選不開放。翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英雙語授課。教室:外教207。不接受外籍生;;
73597;外文系;FL3249;01;翻譯實作上;;2.0;102 31361;全年;選修;馬耀民;2;二2,3,4(請洽系所辦);15;本校修課人數上限：15人;初選不開放。翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英雙語授課。教室:外教207。不接受外籍生。;;
66177;中英翻譯學程;FL3249;02;翻譯實作上;;2.0;102 31361;全年;必修;陳榮彬;2;一8,9,10(博雅305);15;本校修課人數上限：15人;初選不開放。翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英雙語授課。;;
66177;外文系;FL3249;02;翻譯實作上;;2.0;102 31361;全年;選修;陳榮彬;2;一8,9,10(博雅305);15;本校修課人數上限：15人;初選不開放。翻譯學程學生優先加選。凡第一週未到課者，不予加選。中英雙語授課。;;
52902;外文系;FL3117;;實用兒童英語教學;;2.0;102E31460;半年;選修;朱杰佑;2;四8,9(外教206);20;本校修課人數上限：20人;本課程以英語授課。本課程英文化程度說明;;
54263;中英翻譯學程;FL3213;;句法學上;;3.0;102 31621;全年;選修;王珊珊;2;一5,6,7(外教201);15;本課有先修科目規定,限學士班三年級以上,本校修課人數上限：15人;語言文化基礎課程。中英文雙語授課。;;
54263;外文系;FL3213;;句法學上;;3.0;102 31621;全年;選修;王珊珊;2;一5,6,7(外教201);15;本課有先修科目規定,限學士班三年級以上,本校修課人數上限：15人;中英文雙語授課。;;
28574;外文系;FL3212;;心理語言學;;3.0;102 31820;半年;選修;林祐瑜;2;一2,3,4(博雅205);40;本課有先修科目規定,本校修課人數上限：40人;中英雙語授課。第一節課不到者視同退選。;;
28574;中英翻譯學程;FL3212;;心理語言學;;3.0;102 31820;半年;選修;林祐瑜;2;一2,3,4(博雅205);40;本課有先修科目規定,本校修課人數上限：40人;語言文化基礎課程。中英雙語授課。第一節課不到者視同退選。;;
74774;外文系;FL3011;01;法文二上;;3.0;102 32121;全年;必修;阮綺霞;2;一8,9(外教202)四8,9(共404);10;本課有先修科目規定,本校修課人數上限：10人;第二外語擇一修習兩年。第一、二週任何一堂課缺課者，視同放棄。修過法文一且由阮綺霞老師教授者優先。;;
47567;外文系;FL3011;02;法文二上;;3.0;102 32121;全年;必修;謝艾米;2;一6,7(外教103)四6,7(外教103);30;本課有先修科目規定,本校修課人數上限：30人,外系人數限制：15人;第二外語擇一修習兩年。;;
47567;歐洲暨歐盟學;FL3011;02;法文二上;;3.0;102 32121;全年;選修;謝艾米;2;一6,7(外教103)四6,7(外教103);30;本課有先修科目規定,本校修課人數上限：30人,外系人數限制：15人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
36554;;FL3011;04;法文二上;;3.0;102 32121;全年;選修;葉麗儀;2;三3,4(共307)五3,4(共102);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
36554;政治系;FL3011;04;法文二上;;3.0;102 32121;全年;選修;葉麗儀;2;三3,4(共307)五3,4(共102);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
72430;;FL3011;05;法文二上;;3.0;102 32121;全年;選修;林湘漪;2;三3,4(外教102)五3,4(外教202);30;本課有先修科目規定,本校修課人數上限：30人;;;
72359;;FL3011;07;法文二上;;3.0;102 32121;全年;選修;歐德尼;2;二6,7(共309)四6,7(共105);30;本課有先修科目規定,本校修課人數上限：30人;;;
65869;外文系;FL3013;01;德文二上;;3.0;102 32221;全年;必修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
65869;歐洲暨歐盟學;FL3013;01;德文二上;;3.0;102 32221;全年;選修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
65869;;FL3013;01;德文二上;;3.0;102 32221;全年;選修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
41703;外文系;FL3013;02;德文二上;;3.0;102 32221;全年;選修;簡潔;2;一6,7(普202)四6,7(普202);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
41703;外文系;FL3013;02;德文二上;;3.0;102 32221;全年;必修;簡潔;2;一6,7(普202)四6,7(普202);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
24253;;FL3013;03;德文二上;;3.0;102 32221;全年;選修;漢駿緯;2;一1,2(新502)四1,2(新302);40;本課有先修科目規定,本校修課人數上限：40人;;;
85873;;FL3013;04;德文二上;;3.0;102 32221;全年;選修;漢駿緯;2;一3,4(新502)四3,4(新403);40;本課有先修科目規定,本校修課人數上限：40人;;;
56648;;FL3013;05;德文二上;;3.0;102 32221;全年;選修;拉貝明契;2;三3,4(文16)五3,4(共307);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
56648;政治系;FL3013;05;德文二上;;3.0;102 32221;全年;選修;拉貝明契;2;三3,4(文16)五3,4(共307);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
56010;;FL3013;06;德文二上;;3.0;102 32221;全年;選修;吳沃剛;2;二8,9(普404)四8,9(普405);30(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：24人;中德文雙語授課。;;
17321;;FL3015;01;西班牙文二上;;3.0;102 32321;全年;選修;鮑曉鷗;2;二3,4(共303)四3,4(共303);35;本課有先修科目規定,本校修課人數上限：35人;;;
17321;歐洲暨歐盟學;FL3015;01;西班牙文二上;;3.0;102 32321;全年;選修;鮑曉鷗;2;二3,4(共303)四3,4(共303);35;本課有先修科目規定,本校修課人數上限：35人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。 參閱分班編組課程;;
75073;外文系;FL3015;02;西班牙文二上;;3.0;102 32321;全年;必修;張雯媛;2;一6,7(普304)四6,7(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
75073;外文系;FL3015;02;西班牙文二上;;3.0;102 32321;全年;必修;張雯媛;2;一6,7(普304)四6,7(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
52089;外文系;FL3015;03;西班牙文二上;;3.0;102 32321;全年;必修;張雯媛;2;一8,9(普304)四8,9(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
52089;外文系;FL3015;03;西班牙文二上;;3.0;102 32321;全年;選修;張雯媛;2;一8,9(普304)四8,9(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
83504;;FL3015;06;西班牙文二上;;3.0;102 32321;全年;選修;馬里奧;2;一6,7(共302)三6,7(共308);30;本課有先修科目規定,本校修課人數上限：30人;;;
85279;政治系;FL3015;07;西班牙文二上;;3.0;102 32321;全年;選修;杜孝捷;2;一6,7(共303)四6,7(共401);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
85279;;FL3015;07;西班牙文二上;;3.0;102 32321;全年;選修;杜孝捷;2;一6,7(共303)四6,7(共401);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
42174;歐洲暨歐盟學;FL3017;;俄文二上;;3.0;102 32421;全年;選修;索奧加;2;一10,A(普204)四10,A(普204);40(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：30人;【歐語課程】。;;
